Estimator,Permuted,ev,fold,imputation_strategy,mae,modality,model_testing,mse,r2_score,target,visit
RandomForest,no,0.5358173616040274,30,,4.0605730686438655,"sMRI, dMRI",generalization,25.333420651518782,0.5358097241135522,Age,third
RandomForest,no,0.537907646447926,31,,3.890273584905661,"sMRI, dMRI",validation,24.22562283018868,0.5377553837878456,Age,third
RandomForest,no,0.5365800355912171,31,,4.053796699354221,"sMRI, dMRI",generalization,25.293587015546517,0.5365396052743268,Age,third
RandomForest,no,0.5561446339503192,32,,4.009622641509433,"sMRI, dMRI",validation,24.532052075471693,0.5552923580462475,Age,third
RandomForest,no,0.5327803865413538,32,,4.075073905764172,"sMRI, dMRI",generalization,25.50474833389141,0.5326704463491508,Age,third
RandomForest,no,0.4894168950333298,33,,4.3454509305817135,"sMRI, dMRI",validation,29.056870480980955,0.4853429438272585,Age,third
RandomForest,no,0.5336546673010137,33,,4.064437491662987,"sMRI, dMRI",generalization,25.462135963141808,0.5334512429263887,Age,third
RandomForest,no,0.4965853689952364,34,,4.329605779624908,"sMRI, dMRI",validation,28.388655696629986,0.4964894082785113,Age,third
RandomForest,no,0.5348142523523894,34,,4.063262214768269,"sMRI, dMRI",generalization,25.3891858816279,0.534787924574307,Age,third
RandomForest,no,0.5597782665840353,35,,4.137498644215879,"sMRI, dMRI",validation,25.993041757102446,0.5596233154662198,Age,third
RandomForest,no,0.5343139645501938,35,,4.060885729178678,"sMRI, dMRI",generalization,25.418680848599443,0.5342474812980469,Age,third
RandomForest,no,0.5124681138441064,36,,4.211121352158071,"sMRI, dMRI",validation,27.39111027114214,0.5124424717340375,Age,third
RandomForest,no,0.535183119141825,36,,4.057943159579904,"sMRI, dMRI",generalization,25.3711879115068,0.5351177056500975,Age,third
RandomForest,no,0.5024652658686604,37,,4.0297087280837385,"sMRI, dMRI",validation,26.19169462498024,0.5006670204825558,Age,third
RandomForest,no,0.5327550629390525,37,,4.069579996096372,"sMRI, dMRI",generalization,25.500796757240014,0.5327428520254797,Age,third
RandomForest,no,0.5186001913614319,38,,4.321466861079978,"sMRI, dMRI",validation,28.510016102491328,0.5185991901062583,Age,third
RandomForest,no,0.5370918056226879,38,,4.052066821595473,"sMRI, dMRI",generalization,25.26558247090663,0.537052739188664,Age,third
RandomForest,no,0.5177461894964261,39,,4.077320754716982,"sMRI, dMRI",validation,25.667526867924533,0.5169889186005214,Age,third
RandomForest,no,0.5344116337825837,39,,4.067335087299689,"sMRI, dMRI",generalization,25.411820444869647,0.5343731861029302,Age,third
RandomForest,no,0.4555929929854496,40,,4.376679245283018,"sMRI, dMRI",validation,29.953595018867922,0.4553371261481166,Age,third
RandomForest,no,0.5341051839822232,40,,4.060199952164554,"sMRI, dMRI",generalization,25.430699296818943,0.5340272644204496,Age,third
RandomForest,no,0.4908432585203898,41,,4.404157639559666,"sMRI, dMRI",validation,30.51109065543357,0.4902341281693676,Age,third
RandomForest,no,0.5290360290946674,41,,4.085419386197349,"sMRI, dMRI",generalization,25.703835818020053,0.5290225191523287,Age,third
RandomForest,no,0.5473958627444244,42,,4.1350566037735845,"sMRI, dMRI",validation,26.69811222641509,0.5470166010977275,Age,third
RandomForest,no,0.5336556941050523,42,,4.062424300406601,"sMRI, dMRI",generalization,25.453861736426692,0.5336028535452022,Age,third
RandomForest,no,0.5339043991855172,43,,4.0968552522184964,"sMRI, dMRI",validation,24.83447556557385,0.5321524804843658,Age,third
RandomForest,no,0.5360774924772562,43,,4.0535480133130415,"sMRI, dMRI",generalization,25.318813214504075,0.5360773796469727,Age,third
RandomForest,no,0.4813989157236585,44,,4.373018867924529,"sMRI, dMRI",validation,30.103618339622642,0.4798610353243979,Age,third
RandomForest,no,0.5329167586178924,44,,4.068555847883281,"sMRI, dMRI",generalization,25.491563679502512,0.5329120318990235,Age,third
RandomForest,no,0.5354651112001436,45,,4.123796044241794,"sMRI, dMRI",validation,26.368162106288143,0.5345327939936881,Age,third
RandomForest,no,0.5312718238400584,45,,4.081346223570622,"sMRI, dMRI",generalization,25.585404863146017,0.5311925576312491,Age,third
RandomForest,no,0.5255276441873258,46,,4.075792452830188,"sMRI, dMRI",validation,25.06962716981132,0.5156905604477522,Age,third
RandomForest,no,0.5345544872903358,46,,4.072041138483617,"sMRI, dMRI",generalization,25.402642762975365,0.5345413509452983,Age,third
RandomForest,no,0.5542454230608045,47,,3.927536880286246,"sMRI, dMRI",validation,24.995156476074513,0.5515382133519711,Age,third
RandomForest,no,0.5323963186902712,47,,4.072526799044053,"sMRI, dMRI",generalization,25.52427882275354,0.5323125845689429,Age,third
RandomForest,no,0.5429327939284571,48,,3.98645283018868,"sMRI, dMRI",validation,24.283507169811326,0.5422064811461301,Age,third
RandomForest,no,0.5362485442462555,48,,4.048520449653194,"sMRI, dMRI",generalization,25.31381059842143,0.5361690437681152,Age,third
RandomForest,no,0.5034541769806773,49,,4.284164316118074,"sMRI, dMRI",validation,28.82688495516275,0.5034536678243264,Age,third
RandomForest,no,0.5343060710754637,49,,4.062499235382381,"sMRI, dMRI",generalization,25.417285467970785,0.5342730491883012,Age,third
RandomForest,no,0.5102953139528843,50,,4.155022408092708,"sMRI, dMRI",validation,26.103410100781822,0.5096557938226145,Age,third
RandomForest,no,0.5353787715584604,50,,4.060954564020212,"sMRI, dMRI",generalization,25.358579174450373,0.5353487385300749,Age,third
RandomForest,no,0.464545530492087,51,,4.35011320754717,"sMRI, dMRI",validation,29.70865124528301,0.4588474398870459,Age,third
RandomForest,no,0.5300485532234626,51,,4.073207366658695,"sMRI, dMRI",generalization,25.65651444152117,0.5298895999589242,Age,third
RandomForest,no,0.5336852349323271,52,,4.097584905660377,"sMRI, dMRI",validation,25.560267924528304,0.5292723106518991,Age,third
RandomForest,no,0.5337010563498032,52,,4.069630232001914,"sMRI, dMRI",generalization,25.448531023200196,0.5337005294681387,Age,third
RandomForest,no,0.4914517797049531,53,,4.208547169811322,"sMRI, dMRI",validation,26.374165811320747,0.4910806778315082,Age,third
RandomForest,no,0.5370845158407218,53,,4.041377660846687,"sMRI, dMRI",generalization,25.266067440325283,0.5370438529789674,Age,third
RandomForest,no,0.5230659040941288,54,,3.923222590084973,"sMRI, dMRI",validation,25.11458434817822,0.522680046028017,Age,third
RandomForest,no,0.5347179223074432,54,,4.056130621549464,"sMRI, dMRI",generalization,25.395317298027106,0.5346755771772036,Age,third
RandomForest,no,0.5249277146417599,55,,4.090358490566038,"sMRI, dMRI",validation,26.420619094339624,0.5244636824808899,Age,third
RandomForest,no,0.5290351167995144,55,,4.0871399186797435,"sMRI, dMRI",generalization,25.710471986606077,0.528900923061175,Age,third
RandomForest,no,0.5509044636293703,56,,3.964556603773585,"sMRI, dMRI",validation,25.112754075471695,0.5489542290828366,Age,third
RandomForest,no,0.5344632901692045,56,,4.0661038029179615,"sMRI, dMRI",generalization,25.407489626405173,0.5344525407169596,Age,third
RandomForest,no,0.5490486669686194,57,,4.144039885051245,"sMRI, dMRI",validation,25.43265166632925,0.543699627083372,Age,third
RandomForest,no,0.5337299068145919,57,,4.06520122300458,"sMRI, dMRI",generalization,25.44696318973029,0.5337292572527104,Age,third
RandomForest,no,0.4853923319820316,58,,4.423349056603773,"sMRI, dMRI",validation,29.31032094339623,0.4749868098454689,Age,third
RandomForest,no,0.5331305762062418,58,,4.071088256397991,"sMRI, dMRI",generalization,25.481093009327914,0.5331038884723588,Age,third
RandomForest,no,0.5249792915265514,59,,4.101962264150943,"sMRI, dMRI",validation,25.594740301886798,0.5244443478377883,Age,third
RandomForest,no,0.5294450106945102,59,,4.088296579765607,"sMRI, dMRI",generalization,25.681242895001198,0.5294364946400241,Age,third
RandomForest,no,0.5115376577445809,60,,4.212660377358492,"sMRI, dMRI",validation,27.95386935849057,0.5089939812470493,Age,third
RandomForest,no,0.5341523974317088,60,,4.064180817986128,"sMRI, dMRI",generalization,25.433837979430763,0.5339697535944329,Age,third
RandomForest,no,0.5320341240781291,61,,4.104566037735848,"sMRI, dMRI",validation,26.807324150943398,0.529141545112516,Age,third
RandomForest,no,0.5317812234684305,61,,4.086116240133939,"sMRI, dMRI",generalization,25.553280424778762,0.5317811813356244,Age,third
RandomForest,no,0.5698999409537657,62,,3.910811320754717,"sMRI, dMRI",validation,23.60856060377359,0.5697583906207233,Age,third
RandomForest,no,0.5347778513089505,62,,4.066033006457785,"sMRI, dMRI",generalization,25.39224813585267,0.5347318141637556,Age,third
RandomForest,no,0.5317504409951261,63,,4.007679245283018,"sMRI, dMRI",validation,25.15013539622641,0.5312879716462542,Age,third
RandomForest,no,0.5338362991588641,63,,4.062402296101411,"sMRI, dMRI",generalization,25.44479412963406,0.5337690014553719,Age,third
RandomForest,no,0.504989458576226,64,,4.330471698113207,"sMRI, dMRI",validation,28.943323169811322,0.5049883588283309,Age,third
RandomForest,no,0.5276272411698525,64,,4.088356852427649,"sMRI, dMRI",generalization,25.783919173403497,0.5275551328352296,Age,third
RandomForest,no,0.5001181657993148,65,,4.0316181121992765,"sMRI, dMRI",validation,26.539490600245045,0.4983600835158577,Age,third
RandomForest,no,0.5320320073240463,65,,4.071494256627191,"sMRI, dMRI",generalization,25.54788909493545,0.5318799679512096,Age,third
RandomForest,no,0.5425544150223442,66,,4.189584905660378,"sMRI, dMRI",validation,27.85301939622641,0.5407052900548148,Age,third
RandomForest,no,0.5332709761649883,66,,4.0666586940923235,"sMRI, dMRI",generalization,25.479074866299925,0.53314086738578,Age,third
RandomForest,no,0.4958725501101908,67,,4.143075471698113,"sMRI, dMRI",validation,27.050471773584906,0.4941610796116367,Age,third
RandomForest,no,0.5343824270377355,67,,4.061909591006936,"sMRI, dMRI",generalization,25.41154678402296,0.5343782004555386,Age,third
RandomForest,no,0.4944489537961244,68,,4.399320754716982,"sMRI, dMRI",validation,29.481426867924533,0.4933472865426067,Age,third
RandomForest,no,0.5319318951631099,68,,4.078596508012438,"sMRI, dMRI",generalization,25.5450736838077,0.5319315553971412,Age,third
RandomForest,no,0.5670849808304912,69,,3.99805137271276,"sMRI, dMRI",validation,24.866092043282823,0.5634603170791425,Age,third
RandomForest,no,0.5323697617698621,69,,4.0705472832277225,"sMRI, dMRI",generalization,25.531145274433857,0.5321867689460276,Age,third
RandomForest,no,0.5207491500648869,70,,4.122191905203371,"sMRI, dMRI",validation,27.56491737969069,0.5188822804541601,Age,third
RandomForest,no,0.5330689134932495,70,,4.0697558361733615,"sMRI, dMRI",generalization,25.488763572217106,0.5329633389290216,Age,third
RandomForest,no,0.5310817224419009,71,,3.8892415830396816,"sMRI, dMRI",validation,23.382436092892664,0.5281592612548887,Age,third
RandomForest,no,0.5348947048684238,71,,4.0625992424231585,"sMRI, dMRI",generalization,25.384493859472798,0.53487389760924,Age,third
RandomForest,no,0.5565718576908051,72,,3.940858497749488,"sMRI, dMRI",validation,24.71240334464817,0.5528887716416673,Age,third
RandomForest,no,0.5339631892604748,72,,4.064831217809523,"sMRI, dMRI",generalization,25.445393190002953,0.5337580247301308,Age,third
RandomForest,no,0.5456155037839705,73,,4.092301886792453,"sMRI, dMRI",validation,25.17753154716981,0.5447673460426841,Age,third
RandomForest,no,0.5292219689820805,73,,4.0830375508251615,"sMRI, dMRI",generalization,25.693287558000478,0.5292157974227983,Age,third
RandomForest,no,0.5224871676885039,74,,3.9924793817001163,"sMRI, dMRI",validation,24.8493860166994,0.5209865803877818,Age,third
RandomForest,no,0.5355398503772261,74,,4.056101927675537,"sMRI, dMRI",generalization,25.348512002036014,0.5355332017182367,Age,third
RandomForest,no,0.5074399594072391,75,,4.328311272248564,"sMRI, dMRI",validation,29.3367304084822,0.5071144925915594,Age,third
RandomForest,no,0.5374095184746703,75,,4.0499838573230384,"sMRI, dMRI",generalization,25.246551003506816,0.537401457280246,Age,third
RandomForest,no,0.5213741487126262,76,,4.200947307056921,"sMRI, dMRI",validation,27.09008119133813,0.5181755214748249,Age,third
RandomForest,no,0.5317621263435972,76,,4.079767264565449,"sMRI, dMRI",generalization,25.56277869337265,0.5316071423071138,Age,third
RandomForest,no,0.5393673041838192,77,,4.038077880529622,"sMRI, dMRI",validation,25.520732830657202,0.5393469707430847,Age,third
RandomForest,no,0.5324332890365371,77,,4.081758124593807,"sMRI, dMRI",generalization,25.521684223760857,0.5323601260217452,Age,third
RandomForest,no,0.5456997902246261,78,,4.068311320754717,"sMRI, dMRI",validation,26.33770532075472,0.5456711784549171,Age,third
RandomForest,no,0.5313244131497289,78,,4.073546998325758,"sMRI, dMRI",generalization,25.57917300167424,0.5313067455072435,Age,third
RandomForest,no,0.5493671045564545,79,,3.984707547169812,"sMRI, dMRI",validation,24.64923686792452,0.5477529197166586,Age,third
RandomForest,no,0.5327787852696877,79,,4.0699421191102605,"sMRI, dMRI",generalization,25.499290317149004,0.5327704548846068,Age,third
RandomForest,no,0.5150094863389296,80,,4.316462264150943,"sMRI, dMRI",validation,28.64653211320755,0.5149692551927194,Age,third
RandomForest,no,0.5306792782331707,80,,4.080391293948817,"sMRI, dMRI",generalization,25.614043580004786,0.5306678036289147,Age,third
RandomForest,no,0.4862980872480467,81,,4.281132075471698,"sMRI, dMRI",validation,27.937989283018865,0.4846234017839699,Age,third
RandomForest,no,0.5321093163049528,81,,4.066884477397752,"sMRI, dMRI",generalization,25.53639231571395,0.5320906261640126,Age,third
RandomForest,no,0.5289777479503411,82,,4.188254716981133,"sMRI, dMRI",validation,25.665687056603776,0.5282270800143185,Age,third
RandomForest,no,0.5327589112322415,82,,4.071848839990432,"sMRI, dMRI",generalization,25.501889546041614,0.5327228285970498,Age,third
RandomForest,no,0.4977783434504439,83,,4.2706226415094335,"sMRI, dMRI",validation,28.407600981132074,0.4909727361206977,Age,third
RandomForest,no,0.5328217301761414,83,,4.070807940684047,"sMRI, dMRI",generalization,25.49659462903611,0.5328198486173379,Age,third
RandomForest,no,0.5261499240412075,84,,4.1487573309522485,"sMRI, dMRI",validation,26.41934588608007,0.5255885712477575,Age,third
RandomForest,no,0.5325489312625389,84,,4.067313206999272,"sMRI, dMRI",generalization,25.513486228419413,0.5325103398350162,Age,third
RandomForest,no,0.5394071188717025,85,,4.0489701246747,"sMRI, dMRI",validation,25.883557612589627,0.5370519282318731,Age,third
RandomForest,no,0.5331234935753737,85,,4.071505940942723,"sMRI, dMRI",generalization,25.48141999003032,0.5330978971273862,Age,third
RandomForest,no,0.5739061834432606,86,,3.908245436843768,"sMRI, dMRI",validation,23.962062278848716,0.5735455827840084,Age,third
RandomForest,no,0.5333107797222645,86,,4.067977720832299,"sMRI, dMRI",generalization,25.4720599373988,0.5332694035920325,Age,third
RandomForest,no,0.5311597341519603,87,,4.097735849056603,"sMRI, dMRI",validation,25.897582867924534,0.5311474602266799,Age,third
RandomForest,no,0.536342689585699,87,,4.06195646974408,"sMRI, dMRI",generalization,25.307830187993304,0.5362786242469907,Age,third
RandomForest,no,0.4939516694285446,88,,4.044715763938481,"sMRI, dMRI",validation,25.68567747124016,0.493688651740154,Age,third
RandomForest,no,0.5353128662182367,88,,4.058517853880914,"sMRI, dMRI",generalization,25.361360204008356,0.5352977810658017,Age,third
RandomForest,no,0.5374956600609937,89,,4.195534220313439,"sMRI, dMRI",validation,26.6844050384138,0.5374874229434996,Age,third
RandomForest,no,0.5305374916956171,89,,4.076922157121651,"sMRI, dMRI",generalization,25.62316457900252,0.5305006774007057,Age,third
RandomForest,no,0.5380888952574783,90,,4.060735849056603,"sMRI, dMRI",validation,25.453729207547173,0.5358296428688514,Age,third
RandomForest,no,0.5340247701828821,90,,4.065135613489597,"sMRI, dMRI",generalization,25.43526580243961,0.5339435912547508,Age,third
RandomForest,no,0.5578481952895458,91,,3.8966792452830186,"sMRI, dMRI",validation,22.627612679245285,0.55614704315385,Age,third
RandomForest,no,0.5385691243931886,91,,4.050245395838317,"sMRI, dMRI",generalization,25.18327871418321,0.5385608104462123,Age,third
RandomForest,no,0.5408831412845059,92,,4.168830188679245,"sMRI, dMRI",validation,26.44050218867925,0.5400206503939664,Age,third
RandomForest,no,0.5326798369961315,92,,4.068874431954078,"sMRI, dMRI",generalization,25.50727793350873,0.5326240958953217,Age,third
RandomForest,no,0.5135961681027059,93,,4.395188679245283,"sMRI, dMRI",validation,28.64965569811321,0.5096180365030103,Age,third
RandomForest,no,0.5347927365712932,93,,4.065254245395838,"sMRI, dMRI",generalization,25.40188275340828,0.5345552767808763,Age,third
RandomForest,no,0.5390771131435235,94,,4.118675139113243,"sMRI, dMRI",validation,26.72916652884049,0.5373415585539205,Age,third
RandomForest,no,0.5320485277145536,94,,4.065126576057727,"sMRI, dMRI",generalization,25.551045768495058,0.5318221274727888,Age,third
RandomForest,no,0.5116403033862333,95,,4.188660350163359,"sMRI, dMRI",validation,27.260137887395373,0.5110060833055223,Age,third
RandomForest,no,0.5350818694560919,95,,4.058115051725422,"sMRI, dMRI",generalization,25.37819859666915,0.5349892472028774,Age,third
RandomForest,no,0.5392827506432055,96,,4.206,"sMRI, dMRI",validation,26.855279320754708,0.5391966207071119,Age,third
RandomForest,no,0.5348371000582386,96,,4.0604477397751735,"sMRI, dMRI",generalization,25.389600394164077,0.5347803293627811,Age,third
RandomForest,no,0.5183937119342651,97,,4.076066037735848,"sMRI, dMRI",validation,25.224973320754714,0.5174406941225884,Age,third
RandomForest,no,0.5344024550656845,97,,4.062298014828989,"sMRI, dMRI",generalization,25.41103376608467,0.534387600604914,Age,third
RandomForest,no,0.509110627656552,98,,4.409113952801857,"sMRI, dMRI",validation,29.197663317662816,0.5089564386523195,Age,third
RandomForest,no,0.5349681216264133,98,,4.059387622613558,"sMRI, dMRI",generalization,25.382025881289874,0.5349191189589096,Age,third
RandomForest,no,0.4861207378601986,99,,4.185126538788385,"sMRI, dMRI",validation,27.416058512174715,0.4852575190443285,Age,third
RandomForest,no,0.5298323444585898,99,,4.077339713951254,"sMRI, dMRI",generalization,25.666209420694557,0.5297119565558042,Age,third
RandomForest,no,0.4635276072013314,0,,4.357413870246085,"sMRI, fMRI",validation,28.67975176733781,0.4622038849815597,Age,third
RandomForest,no,0.4625726652285346,0,,4.415691818181818,"sMRI, fMRI",generalization,29.73708137090909,0.462553619095748,Age,third
RandomForest,no,0.4429384211386333,1,,4.538727779718908,"sMRI, fMRI",validation,30.87912637839037,0.442775196201452,Age,third
RandomForest,no,0.4608975944641881,1,,4.424822650732357,"sMRI, fMRI",generalization,29.8341775547648,0.460798773286841,Age,third
RandomForest,no,0.4189705649593189,2,,4.487622584217573,"sMRI, fMRI",validation,31.55392092687656,0.4186047206061536,Age,third
RandomForest,no,0.4617280735962474,2,,4.421125567889592,"sMRI, fMRI",generalization,29.788058366943368,0.461632297945018,Age,third
RandomForest,no,0.4561553277034467,3,,4.4392572706935125,"sMRI, fMRI",validation,30.27941057718121,0.4558191013897703,Age,third
RandomForest,no,0.4585544354609947,3,,4.435918181818182,"sMRI, fMRI",generalization,29.96388744,0.4584544911591617,Age,third
RandomForest,no,0.4391504403673912,4,,4.443124595795736,"sMRI, fMRI",validation,29.479492126449472,0.4379493965345535,Age,third
RandomForest,no,0.4622782811864498,4,,4.422647662440777,"sMRI, fMRI",generalization,29.759977330571772,0.4621398141730471,Age,third
RandomForest,no,0.456045224889592,5,,4.364005580539423,"sMRI, fMRI",validation,30.206179960977035,0.4553422765363294,Age,third
RandomForest,no,0.4640461360614003,5,,4.410917934796753,"sMRI, fMRI",generalization,29.657125849440547,0.4639986770390813,Age,third
RandomForest,no,0.4653400717587794,6,,4.494030291784861,"sMRI, fMRI",validation,30.326910973080988,0.4644861569472568,Age,third
RandomForest,no,0.4591076408319742,6,,4.4310210214041374,"sMRI, fMRI",generalization,29.93082441428038,0.4590520482392637,Age,third
RandomForest,no,0.4382796265623317,7,,4.468132715425369,"sMRI, fMRI",validation,30.73773831519213,0.4364324613799905,Age,third
RandomForest,no,0.4629231753706765,7,,4.416433092031845,"sMRI, fMRI",generalization,29.723496695948445,0.4627991386308461,Age,third
RandomForest,no,0.3765451702313073,8,,4.693110934581986,"sMRI, fMRI",validation,33.61248139632192,0.3762039660458853,Age,third
RandomForest,no,0.4598640940247544,8,,4.427416287380677,"sMRI, fMRI",generalization,29.891172100915604,0.4597686953118722,Age,third
RandomForest,no,0.4356974212872493,9,,4.6788993288590595,"sMRI, fMRI",validation,32.778698559284116,0.4354361735740009,Age,third
RandomForest,no,0.4642224555506622,9,,4.4081909090909095,"sMRI, fMRI",generalization,29.648857585454547,0.4641481116288518,Age,third
RandomForest,no,0.4637544565912606,10,,4.383027548075563,"sMRI, fMRI",validation,29.639883359450327,0.4637411188172643,Age,third
RandomForest,no,0.4627749987585773,10,,4.4195641853078165,"sMRI, fMRI",generalization,29.72689755364717,0.4627376740022448,Age,third
RandomForest,no,0.3853845853849029,11,,4.73276062639821,"sMRI, fMRI",validation,34.13106011633109,0.383526341895411,Age,third
RandomForest,no,0.4663484219662273,11,,4.396428181818182,"sMRI, fMRI",generalization,29.53732921818182,0.466163794224304,Age,third
RandomForest,no,0.4706129146954514,12,,4.493162593935631,"sMRI, fMRI",validation,30.893440323304915,0.4704880720985185,Age,third
RandomForest,no,0.4624312342746966,12,,4.420936479374662,"sMRI, fMRI",generalization,29.752254773968968,0.4622793860444669,Age,third
RandomForest,no,0.4566745322813004,13,,4.310771009106765,"sMRI, fMRI",validation,28.266834188315435,0.4566697560413011,Age,third
RandomForest,no,0.4640493515397798,13,,4.412733541628462,"sMRI, fMRI",generalization,29.65760347995643,0.4639900446925181,Age,third
RandomForest,no,0.3636153677309379,14,,4.6835952281234805,"sMRI, fMRI",validation,34.423592270107676,0.3624714728253395,Age,third
RandomForest,no,0.4616663500578909,14,,4.4101037182844,"sMRI, fMRI",generalization,29.787609980627156,0.4616404017531858,Age,third
RandomForest,no,0.4512986761012292,15,,4.314735845971014,"sMRI, fMRI",validation,28.925957178754224,0.4505349723360054,Age,third
RandomForest,no,0.4611218635013598,15,,4.422624602365849,"sMRI, fMRI",generalization,29.81732610803197,0.4611033340790249,Age,third
RandomForest,no,0.4577643974923418,16,,4.8802920726823285,"sMRI, fMRI",validation,35.108552457692554,0.4577545256774438,Age,third
RandomForest,no,0.4619409297814475,16,,4.4262969346706065,"sMRI, fMRI",generalization,29.774061633162606,0.4618852647315404,Age,third
RandomForest,no,0.4756070456350515,17,,4.509646532438478,"sMRI, fMRI",validation,30.838786970917226,0.474427364597135,Age,third
RandomForest,no,0.462128284136059,17,,4.417708181818182,"sMRI, fMRI",generalization,29.76965809090909,0.4619648511515321,Age,third
RandomForest,no,0.4740924922720868,18,,4.523212527964207,"sMRI, fMRI",validation,30.051362827740487,0.4740912408183899,Age,third
RandomForest,no,0.4629819498096181,18,,4.412392727272726,"sMRI, fMRI",generalization,29.71885742545455,0.4628829854316091,Age,third
RandomForest,no,0.4604613265364379,19,,4.284125279642058,"sMRI, fMRI",validation,29.883010469798656,0.4595969940571815,Age,third
RandomForest,no,0.463122306508433,19,,4.415941818181818,"sMRI, fMRI",generalization,29.70659017454545,0.4631046948025626,Age,third
RandomForest,no,0.3871730098637424,20,,4.58599552572707,"sMRI, fMRI",validation,32.75373433557048,0.3838700055831651,Age,third
RandomForest,no,0.4618241528804097,20,,4.411461818181818,"sMRI, fMRI",generalization,29.790269563636368,0.4615923343841932,Age,third
RandomForest,no,0.4978944968881615,21,,4.203658524230817,"sMRI, fMRI",validation,27.374552441605374,0.4971004871141076,Age,third
RandomForest,no,0.4627586542248829,21,,4.416569384666325,"sMRI, fMRI",generalization,29.73155129139165,0.4626535657309168,Age,third
RandomForest,no,0.3958479487467481,22,,4.705331223259589,"sMRI, fMRI",validation,33.80095234526473,0.3958064701924245,Age,third
RandomForest,no,0.4655069208997039,22,,4.404743608920176,"sMRI, fMRI",generalization,29.577678795107907,0.4654345453172086,Age,third
RandomForest,no,0.456541334901762,23,,4.393208053691276,"sMRI, fMRI",validation,29.485642630872487,0.4558500041902759,Age,third
RandomForest,no,0.4644638096408953,23,,4.407788181818182,"sMRI, fMRI",generalization,29.639790301818174,0.4643119871186558,Age,third
RandomForest,no,0.3807289585653284,24,,4.759051454138703,"sMRI, fMRI",validation,35.25885451454138,0.3807278891381201,Age,third
RandomForest,no,0.4635763872647968,24,,4.410527272727274,"sMRI, fMRI",generalization,29.683456378181816,0.4635227982128177,Age,third
RandomForest,no,0.4816144591449128,25,,4.3748822249396655,"sMRI, fMRI",validation,28.757738282169857,0.4810558355081869,Age,third
RandomForest,no,0.4596543549733534,25,,4.420026883841144,"sMRI, fMRI",generalization,29.904183305680732,0.4595335402600027,Age,third
RandomForest,no,0.4005126920999552,26,,4.446836689038031,"sMRI, fMRI",validation,32.51283887248322,0.394994617809461,Age,third
RandomForest,no,0.4607729284863639,26,,4.4270736363636365,"sMRI, fMRI",generalization,29.83688276,0.460749881374917,Age,third
RandomForest,no,0.4726645202262381,27,,4.35573154362416,"sMRI, fMRI",validation,29.609549852348994,0.4725735283911902,Age,third
RandomForest,no,0.460799947392273,27,,4.425693636363637,"sMRI, fMRI",generalization,29.84292758181818,0.460640631661777,Age,third
RandomForest,no,0.4864108638321324,28,,4.458539335567966,"sMRI, fMRI",validation,28.893218467396636,0.4863457876950181,Age,third
RandomForest,no,0.4597667540084743,28,,4.433730566509119,"sMRI, fMRI",generalization,29.895970826039754,0.4596819666440933,Age,third
RandomForest,no,0.3922248935299015,29,,4.668579187073257,"sMRI, fMRI",validation,34.46362908079602,0.3894377532942923,Age,third
RandomForest,no,0.4605258668737704,29,,4.428431304234031,"sMRI, fMRI",generalization,29.85471695428926,0.460427559118151,Age,third
RandomForest,no,0.4634262306663672,30,,4.418290827740494,"sMRI, fMRI",validation,30.15966267561521,0.4624176776257417,Age,third
RandomForest,no,0.4629194584711425,30,,4.419117272727274,"sMRI, fMRI",generalization,29.724864425454545,0.4627744192825031,Age,third
RandomForest,no,0.474644566661431,31,,4.263424400419002,"sMRI, fMRI",validation,28.964209006550345,0.4739187242561837,Age,third
RandomForest,no,0.4600730179362234,31,,4.427493734857731,"sMRI, fMRI",generalization,29.88052582052917,0.4599611084405316,Age,third
RandomForest,no,0.4557733943633161,32,,4.366776004326616,"sMRI, fMRI",validation,28.56668393714868,0.4471416926847663,Age,third
RandomForest,no,0.4647159975300534,32,,4.418272585549647,"sMRI, fMRI",generalization,29.617469628688177,0.4647153947309712,Age,third
RandomForest,no,0.456626338936692,33,,4.501762863534676,"sMRI, fMRI",validation,30.841476724832212,0.4546663300151164,Age,third
RandomForest,no,0.4638311080522968,33,,4.414603636363637,"sMRI, fMRI",generalization,29.679053745454546,0.4636023681946936,Age,third
RandomForest,no,0.4537662355459953,34,,4.7646745798260834,"sMRI, fMRI",validation,32.844546937662834,0.4535451772360865,Age,third
RandomForest,no,0.4634355591724629,34,,4.4185920865448285,"sMRI, fMRI",generalization,29.694241852924694,0.4633278693865959,Age,third
RandomForest,no,0.4669224829607924,35,,4.260938070621712,"sMRI, fMRI",validation,28.256800387900157,0.4668156153309229,Age,third
RandomForest,no,0.4639186250096675,35,,4.42101396157959,"sMRI, fMRI",generalization,29.66564907156353,0.463844634521374,Age,third
RandomForest,no,0.4318696028347157,36,,4.395740492170023,"sMRI, fMRI",validation,30.100372187919465,0.4294514922920352,Age,third
RandomForest,no,0.4594984648530951,36,,4.428405454545453,"sMRI, fMRI",generalization,29.90623042909091,0.459496542040361,Age,third
RandomForest,no,0.4067349705822283,37,,4.708767161714814,"sMRI, fMRI",validation,33.732321859258235,0.4065340308171165,Age,third
RandomForest,no,0.4611094593111058,37,,4.423252027174052,"sMRI, fMRI",generalization,29.819864612970893,0.4610574549870146,Age,third
RandomForest,no,0.4510962920306666,38,,4.460447427293063,"sMRI, fMRI",validation,30.847076689038033,0.4505549925038284,Age,third
